product_name,Product_id,product_description,product_categories,product_features,avg_product_rating,no_of_ratings,username,user_id,review_text,helpful_votes,review_rating,verified_purchase
Amazon Essentials Women's Fisherman Cable Turtleneck Sweater (Available in Plus Size), B07QD2YR9S,"REGULAR FIT: Close but comfortable fit through chest, waist, and hips.
SOFT COTTON SWEATER: Super soft, midweight, textured cable-knit sweater brings ultimate warmth and comfort.
CABLE TURTLENECK SWEATER: A modern, classic cozy sweater perfect for both a refined and casual look.
DETAILS: Features classic fisherman cable pattern, a fold-over turtleneck, long sleeves, and rib detail at neck, cuffs, and hem.","Clothing, Shoes & Jewelry›Women›Clothing›Sweaters›Pullovers","Fabric type
100% Cotton
Care instructions
Machine Wash Cold, Dry Flat
Origin
Imported
Closure type
Pull On

",4.5,"10,921",photogirlla,AELZXI323VKX354DYB35REGUSPHA,"I bought the caramel color in an XL because I like things loose. it hits my lower hip and is fairly straight shaped, sleeves are a good length for my 5’9” 145 lb.

The sweater is all cotton, is lightweight and not scratchy, but seems fairly warm, at least for California winter days. The caramel color is not see through; I suspect the light colors might be a little, as I also tried white, and you could see my black bra through it. I am returning that white one, and exchanging it for a dark red; nice that Amazon does that.

I don’t know if I would call this color caramel, it’s more of a rust orange. The pictures I posted are in a turquoise room, both in and out of direct sunlight, so you can get an idea of the color.

But for the price point, a nice sweater. Size down if you want a fitted look, the sweater does tend to run a little wide. I would take a medium if I wanted it to actually fit correctly, but then the sleeves might be too short.

Edit: I also bought the dark red in an XL, see pictures. It is not a dark red; I would say it’s more of a dark rose/slightly rust in some light. The dark red was shot in overcast rainy light

Edit 2: Bought navy and sage green. Navy is same length as dark red and caramel, but the sage green is like a medium, short and tight, with shorter sleeves. Tag says xl so either mislabeled or quality control issue. Green is also duller and less aqua than pictured on models. Back it goes.",25,5,TRUE
"Hanes Women’s Slub Knit Full-Zip Hoodie, Textured Cotton Zip-Up T-Shirt Hoodie for Women",B016YKI3P8,"QUALITY FABRIC - Made from slub cotton jersey, creating an uneven texture. (Dada Grey Heather is a cotton/rayon/polyester blend.)
FULL ZIP - A dyed-to-match front zipper makes for easy-on and easy-off. This measures 29” in length, for a roomier fit, go up one size.
SPLIT POCKETS - Convenient split pouch pockets warm your hands and keep essentials close by.
ADJUSTABLE HOOD - Classic hoodie styling with drawcord closure for a custom fit.
DESIGN DETAILS - Accented with a wide waistband and cuffs.
TAG FREE & ITCH FREE - A Tagless design creates a smooth interior.","Clothing, Shoes & Jewelry›Women›Clothing›Active›Active Hoodies","Fabric type
100% Cotton Textured Jersey; Dada Grey Heather: 52% Cotton, 29% Rayon, 19% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper

",4.2,"47,638", Amazon Customer,AFP6M2O37IM2TKGUF6XUTYXTXL5Q,"I ordered this in a few colors when they went on sale. I wasn't expecting much considering the brand and price so I wasn't very disappointed when they arrived and the quality seemed so-so. I was mostly looking for a lightweight jacket to throw over leggings and a t-shirt for quick errands or to wear for yard work/gardening without being too hot but getting some cover from the sun too. I think I got what I wanted though I'd warn these are extremely thin and I doubt they will hold up for very long. I read they were t-shirt material but I think that's an overstatement. If I bought a t-shirt as thin as this I'd return it immediately because it would be see through. The white jacket is see through. I was wearing a navy tank top when I tried it on and you see the dark color very clearly through the jacket, I'd only wear the white with a pale shirt underneath otherwise it looks cheap. I had a fair amount of loose strings on the jacket and several hanging off the seams that I either tied off or trimmed. Amazon recommended a large but I ordered an x-lrg thinking I'd like it looser for working outside or casual errands. If I had to order again I would of just gone with the large, I think they run a size up based on how it fits, but I'm not exchanging them as they'll work fine for my intended purposes. Lastly, these are very long jackets. If you're average height looking to cover your tush, these will work very well. I'm 4'10, which I know makes me an outlier, but anyone around 5ft should know with a loose fit these jackets will hit mid thigh.",33,4.2,TRUE
MOLERANI Women's Casual Plain Simple T-Shirt Loose Dress, B07LFWNNWD,"Attention 1:The Floral Print is random,we couldn't guarantee the position of floral print on each dress,but they are definitely made of same pattern fabric---Attention 2:The Rose White Color & Light Color are a little bit see through, please use a nude or lighter color underwear,and don't have to wear a slip.
US Regular Size: XS(US 0-2),S(US 4-6),M(US 8-10),L(US 12-14),XL(US 16-18),2XL(US 20-22),3XL(US 24).We will try our best to update new color ,you can add to your wishlist for easy search.
Features: casual style,short length,short sleeve,O-neck,soft and stretchy,Flowy dress, comfortable to wear.
Occasion:This Basic Long Tunic Top Mini T-shirt Dress glad for daily, Beach,going out, party, work, casual wear. Loose t-shirt dress design,put on a belt and paired with a pair of boots will make you looks great.
Note:Hand Wash Seperately in Cold Water. Package Content: 1 x Women Dress.","Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Casual","Fabric type
Material:Solid color: 95% Rayon 5% Spandex; Floral color: 90% Polyester, 10% Spandex.
Care instructions
Hand Wash Only
Origin
Imported
Closure type
Pull On

",4.1,"30,567", Christa L.,AFDLRBJ5APBTKQCDNZ3JXZ4RP7GQ,I love this dress in this print!! I’m not a stick and I feel very confident and cute!! Perfect Spring dress.,10,4.1,TRUE
FLAVOR Men's Leather Flight Bomber Jacket Air Force Aviator,B08FXHC1LD,"[Material] Fabric: 100% Genuine leather. The inside lining is made of cotton, combined with high-quality, eco-friendly leather and cotton to keep it breathable and comfortable.
[Classic Design]This men's A2 Aviator leather jacket comes with a REMOVABLE fur collar or Hood.The lining with US flag print in the middle.It is ideal for spring, fall and winter.
[Wind Resistance Features] This men's bomber jacket has a zip closure and hip length that give it high wind resistance. For a customized fit and warmth, it also has an adjustable cuffs and a hem.
[Multi Pockets] This aviator coat has 2 pockets at the waist and 2 interior pockets that provide storage for multiple items like a wallet, phone, or cards.
[Size Chart] Please select the appropriate size based on the size measurements provided in the product description.","Clothing, Shoes & Jewelry›Men›Clothing›Jackets & Coats›Leather & Faux Leather","Fabric type
Genuine Leather
Care instructions
Dry Clean Only
Origin
Imported

",4.4,"1,549",Christa L.,AFDLRBJ5APBTKQCDNZ3JXZ4RP7GQ,"20 yrs ago, my husband bought me a brown leather bomber coat. I wore it completely out. I've been searching for years, one to replace it!!!
This coat is extremely comfortable and fits the casual style I was looking for.
I am 5'7"" 190 lbs, I ordered a large. Fits well, comfortable, and I still have room for sweaters.",15,4.4,TRUE
"Womens Tennis Dress, Workout Dress with Built-in Bra & Shorts Pockets Summer Dress for Golf Athletic Dresses for Women",B09C8L6D9P,"[NEW FITS, GREAT HITS] Ewedoos womens tennis dress is made for winning performance. Whether competing or training - today, you will go way beyond your limits with our workout dress. Soft, supportive, stylish and basic, our athletic dress has it all. Ideal for everyday wear, cycling, tennis, golf, running and working out at the gym.
[STAY DRY FOR ULTRA COMFORT] Made for lasting comfort, Ewedoos athletic dress for women blend soft, moisture-wicking fabric with 4-way-stretch to stretch with every lunge and slide to keep you in charge.
[STAY SAFE IN 2 IN 1 TENNIS DRESS] Workout dress with built-in shorts & removable bra for a total coverage and ease of movement, you can reach to return every serve without anything holding you back. Plus, two side pockets are added in undershorts are great for keeping your essentials within reach.
[STAY CONFIDENT IN A FLATTERING A-SHAPE] Fashion meets functionality with this gorgeous golf dress. Snug at the top, this dress with shorts underneath flares into a flattering A-shape, while smoothing the trouble areas. In this Ewedoos exercise dress, you've got all the style and confidence to crush the competition.
[STAY FREE IN X-BACK STRAP] Upgraded adjustable strap with X-design in this tennis dresses for women is precisely positioned to free your arms and give you space to swing, while offering intricate detailing to your look.","Clothing, Shoes & Jewelry›Women›Clothing›Active›Dresses","Fabric type
83% Nylon, 17% Spandex
Care instructions
Machine Wash
Origin
Imported
Neck style
U-Neck

",4.5,"6,512", Ashton S,AHBSX3HBI3UXEZYHFG5S3GTFLWOA,"I love this dress! I have it in magic mint (as in picture and video) and black. I am 5'7"" and about 135 pounds. I ordered the small and it fits just right. I've received many compliments on the dress as well.

Pros:
- easy to wash and dry -- even if you get wet at the pool, splash pad, etc. It dries quickly.
- machine wash and tumble dry low, bra pads stay in place after washing/drying YAY!
- comfortable -- not too tight nor too loose
- built in shorts with interior pocket
- versatile -- I've worn it to the pool, to summer parties, on a road trip, and hiking. I haven't worn it to play tennis so I can't speak to how it feels running back and forth.
- looks sporty and casual, depending on how you accessorize it
- criss cross back straps are easy to adjust and flattering on the back
",10,4.5,TRUE
Hanes Women's Perfect-T Short Sleeve Cotton Crewneck T-Shirt,B00KRYLG7U,"QUALITY FABRIC - Hanes Perfect-T long-sleeve T-shirt is crafted from lightweight, high-quality ringspun cotton. (Ash and light steel are cotton blends.)
AMERICAN COTTON - Cotton is sourced from U.S. farms.
VERSATILE CREWNECK - Hanes cotton t-shirt features a classic crew neckline for a flattering fit.
TAGLESS OR TEARAWAY TAGS - Either way, you won't have to worry about itchy tags.
MULTIPLE OPTIONS - The options you want, the style you need. This long-sleeve cotton tee is available in a variety of colors.
COLD WATER WASH - Hanes recommends machine washing this women's t-shirt in cold water to help reduce energy consumption.","Clothing, Shoes & Jewelry›Women›Clothing›Tops, Tees & Blouses›T-Shirts","Fabric type
100% Cotton; Light Steel: 90% Cotton, 10% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Shirts

",4.2,"46,837", Ashton S,AHBSX3HBI3UXEZYHFG5S3GTFLWOA,"My wardrobe needed a go-to white shirt and I'm really happy with this one. I'm 5'7"" and usually wear a small in shirts. I ordered a medium and it fits great. It shrunk slightly in the cold wash, but the fit still works. I've worn it a handful of times and it's still holding up. I also bought one in 'light steel.' Medium is 20"" pit to pit and 24"" long. The shirt has a little stretch to it.

Pros:
- comfortable, soft
- versatile -- goes with different bottoms but my favorite is to pair it with denim
- hits below belt line so you can tuck it in if you'd like
- a closet staple
- good value for money",14,4.2,TRUE
Amazon Essentials Women's Lightweight Crewneck Cardigan Sweater (Available in Plus Size),B07BJ8CC4F,"REGULAR FIT: Close but comfortable fit through chest, waist, and hips.
COTTON BLEND LIGHTWEIGHT SWEATER YARN: Soft, lightweight sweater yarn with beautiful drape.
CARDIGAN SWEATER: A modern, classic layering piece, perfect for both a polished and casual look.
DETAILS: Features a crew neck and a button front closure for versatile styling. Rib detail at cuffs, and hem.","lothing, Shoes & Jewelry›Women›Clothing›Sweaters›Cardigans","Fabric type
55% Cotton, 25% Modal, 20% Polyester
Care instructions
Machine Wash Cold, Dry Flat
Origin
Imported
Closure type
Button

",4.4,"14,097", JM,AHS5TKE5JL6AK2HIZMLHCU36DXOQ,"Should have heeded another review that said the ""white"" sweater is not white. It is most definitely ivory or ecru and will not match with true white clothing. Returned.",39,4.4,TRUE
ANRABESS Women's Oversized Turtleneck Batwing Sleeve Spilt Casual Loose Knit Tunic Pullover Sweater Tops 2024 Fall Outfits,B0BKZVXFZJ,"Size?XS=(2-4), S=US(4-6), M=US(8-10), L=US(12-14), XL=US(16-18??please choose your normal size.
Design?Turtle cowl neck?long batwing sleeve?high low asymmetric hem?solid color?tunic top sweater?knitwear casual style?oversized sweater.
Occasion?Suitable for Autumn Winter and Spring.Simple solid pattern,this sweater can be worn alone, as well as goes well with coat, jacket, skirt, jeans and leggings.
Material:The slit hem sweater made of 50% viscose 30% nylon and 20% PBT?chunky sweater?casual comfy pullovers?ANRABESS high quality sweaters.
Washing Instruction: Hand wash recommended or Machine wash. Not bleach or soak.","Clothing, Shoes & Jewelry›Women›Clothing›Sweaters›Pullovers","Fabric type
50% Viscose, 30% Nylon, 20% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On

",4.4,"4,394", Jetsetter Jay,AH7J46TTWGIKDFQ24E2ULMLAR2KQ,I absolutely love this sweater! It’s very soft but has enough h weight to it that it holds a nice shape when wearing. The front is about 2 inches shorter than the back. This is great because it looks nice untucked but also works well with just the front tucked in. The turtleneck part is wide so it’s not constricting and has a nice drape to it. I’ve worn it multiple times with leggings (the back is long enough to provide sole cover) and with jeans. Washes well and keeps its shape while still being super soft. I’m going to buy a few more in other colors. I bought a small and fit is good (it’s generously sized and maybe for some will,17,4.4,TRUE
Lee Women's Ultra Lux Comfort with Flex Motion Trouser Pant, B07SLGHBQC,"REGULAR FIT. With a regular fit and mid rise, these pants are a work-wear must. These women's trousers have a flexible non-binding waistband for all-day comfort.
FLEX MOTION. Made with flexible fabric and a non-binding waistband, these women's dress pants are made for long days. A work-appropriate classic, perfect for mixing and matching with your favorite tops.
DISCREET POCKETS. Two front slant pockets and back welt pockets offer convenient small-item storage.
A LIFETIME OF QUALITY. For over 100 years, Lee has produced quality apparel with durability and long-lasting construction in mind. Lee is committed to designing clothing that conforms to your body, allowing you to move through life freely.
SPECIFICATIONS. Zipper fly with button closure, rise: 9.75"", leg opening: 20"", inseam: Short 30"", Medium 32"", Long 34"", product measurements were taken using size 10 medium. Please note that measurements may vary by size.","Clothing, Shoes & Jewelry›Women›Clothing›Pants›Casual","Fabric type
62% Cotton, 36% Polyester, 2% Spandex
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper

",4.2,"8,408",fellow,AHAWLQW32273BG47HUM5J2J5EXYQ,"This was one of the few pants that actually fit me correctly in the waist and hips. I did have to take up the hem, but that is pretty common for me. I ended up buying 3 pairs in different colors a few months ago, happy with the fit and knowing that no size alteration was needed. It was great!

I needed to buy a few more for work and received them recently. But something is different. The material doesn't feel the same - almost a bit cheaper and more stretchy. The fit was too big in the waist. I ordered the same size as the previous pairs so it shouldn't have been an issue. And based on the measurements, going down a size would have been tight.

What happened? Why did these change so much? It's disappointing to say the least and I don't have time to send these back to try and find another pair that will fit better. So I had to take them apart at the waist and do some alterations I wasn't expecting. I appreciate the width of the leg and that they are, for the most part, easy to alter on your own. But these are not the pants I bought a few months ago. :(

I also found one of the bags with some kind of liquid in it. Not sure I want to know what it was. I washed the pants immediately and disposed of the bag. I did not want an unknown substances transfer to my skin. Gross.",11,4.2,TRUE
"Hanes womens Slub Jersey fashion hoodies, White, X-Large US",B016YKL8W8,"QUALITY FABRIC - Made from slub cotton jersey, creating an uneven texture. (Dada Grey Heather is a cotton/rayon/polyester blend.)
FULL ZIP - A dyed-to-match front zipper makes for easy-on and easy-off. This measures 29” in length, for a roomier fit, go up one size.
SPLIT POCKETS - Convenient split pouch pockets warm your hands and keep essentials close by.
ADJUSTABLE HOOD - Classic hoodie styling with drawcord closure for a custom fit.
DESIGN DETAILS - Accented with a wide waistband and cuffs.
TAG FREE & ITCH FREE - A Tagless design creates a smooth interior.","Clothing, Shoes & Jewelry›Women›Clothing›Pants›Casual","Fabric type
100% Cotton Textured Jersey; Dada Grey Heather: 52% Cotton, 29% Rayon, 19% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper
Country of Origin
Honduras

",4.2,"3,039", J. Windeler,AFHJAPFDZPBKJVKIBUVF52SV3WUQ,"I bought this knowing it was very light weight and thin. I wanted something light as a cover up for the spring through the fall. I get overheated easily and this was perfect for not adding to my heat issues.
The only con was the sleeve cuffs are a little tight. (I do not have big forearms.) The rest of the hoody fit great though and its soft. It laundered well, but I did use the no cool dry fuctiin on the dryer to prevent shrinkage. I am probably going to purchase another one.",13,4.2,TRUE
totes Adult's and Kid's Rain Poncho Rp1,B0C3VDPQ1M,"MAXIMUM RAIN PROTECTION: Experience the best in rainwear with this Totes rain poncho, a reusable poncho for adults. Its lightweight EVA design offers complete coverage, acting as a waterproof poncho to keep you dry in all weather
COMPACT AND TRAVEL-FRIENDLY: Ideal as a travel poncho, this packable rain poncho can be easily folded into its storage pouch, making it perfect for on-the-go use and a convenient addition to your travel essentials
EFFORTLESS AND ADJUSTABLE WEAR: The hooded poncho design with easy side snaps allows for quick wearing and a comfortable fit. This feature makes it not just a rain poncho but also a practical raincoat alternative
BREATHABLE COMFORT IN WARM WEATHER: With its loose-fitting, open-bottom design, this lightweight rain poncho ensures air circulation, keeping you cool during warm, rainy days
VERSATILE FOR VARIOUS WEATHER CONDITIONS: Part of our innovative product line, this poncho raincoat is built for durability and versatility, making it suitable as a packable rain jacket for various weather conditions from light drizzles to heavy downpours","Clothing, Shoes & Jewelry›Women›Clothing›Coats, Jackets & Vests›Trench, Rain & Anoraks›Raincoats
","Fabric type
Mesh
Care instructions
Machine Wash
Origin
Imported
Country of Origin
China


",4.5,"3,838", Lyrissa,AGF5AQA5UBGIT3VAP3EMTMK6T5YQ,"We were going to Disney World and knew that we were going during their storm season and could rain at literally any second. I wanted to find ponchos that were durable but definitely way cheaper than what you would find at the parks. We carried this in our backpack every day for just in case. Very small and compact, so super easy to carry. On our 3rd day when it really started to rain, busted these out and was still able to walk around and enjoy the park. They're very durable, think shower curtain like material. Great size, big enough to fully cover wearing a backpack. They have snaps on the side to keep you dry but still able to access backpacks. If you're good about folding, you can get it back into its original pouch when you're done. Even after it rained, we kept wearing it to dry it out, and it didn't take too long. Highly recommend, especially if you're heading to a theme park and don't want to spend triple for branded ponchos.",31,4.5,TRUE
Totes Women's Reversible Rain Poncho,B07GP7MQ4Y,"Premium women's packable and reversible lined water-resistant rain jacket with side snaps, perfect for travel and pop up showers
Drawstring hood will keep you and your hair covered with showers
Constructed of water-resistant polyester with a full mesh lining
Conveniently packs into a front storage pocket for easy carrying and travel
One size fits most. Care instructions: Machine wash cold with like colors, delicate cycle with cold water and mild soap. Do not bleach. Tumble dry low. Remove promptly. Cool iron if necessary
","Clothing, Shoes & Jewelry›Women›Clothing›Coats, Jackets & Vests›Trench, Rain & Anoraks›Raincoats","Fabric type
Polyester
Care instructions
Machine wash cold with like colors delicate cycle with cold water and mild soap. Do not bleach. Tumble dry low. Remove promptly. Cool iron if necessary.

",4.3,410,Fleming201,AGXKZMYKTH7TEIUJGJKMBKVDTKYA,"I looked for months for the perfect rain jacket before going to Europe in the fall. I needed something that would work over poncho sweaters and something that would not look sloppy. This turned out to be the perfect choice. It is long enough and roomy enough to go over a poncho top. The hood has good coverage. It folds up into its own pocket. It is light and easy to carry but provides substantial protection when you wear it. I wore it all day during pouring rain on a tour of the Venice lagoon and stayed completely dry. It is long enough to sit on and keep your backside dry. The reversible black/gray print made it seem as though I had two different rain outfits during my trip which was nice. It is not too thick or too thin. It is not for warmth but as I
Mentioned before, it fits easily over sweaters or ponchos. The arm holes have snaps so you can wear it with ""sleeves"" or just open. This rain poncho is fabulous!",37,"4.3 
",rue
Allegra K Women's Notched Lapel One Button Long Sleeve Washed Business Denim Blazer,B098D33D25,"Notched Lapel, Fitted Waist, Flap Pockets, Long Sleeve, Slightly Stretch Denim Fabric, Button Fastening
This blazer is the perfect combination of classic tailoring and contemporary design; Crafted from washed denim fabric, it offers a stylish twist to your traditional business attire; The denim material adds a modern and relaxed vibe, making it suitable for both office settings and casual outings
Occasion : Work, Daily, Business, Office, Work, etc
Machine Wash Cold with Like Colors
Model is wearing in size XS (Height: 5'9"", Chest: 33 1/8 inches, Waist: 22 7/8 inches, Hip: 35 inches, Shoulder Length: 15 3/8 inches, Weight: 114.5 lbs)","Clothing, Shoes & Jewelry›Women›Clothing›Suiting & Blazers›Blazers","Fabric type
75% Cotton, 23% Polyester, 2% Spandex
Care instructions
Machine Wash

",3.9,172, JS,AHZE7EU523TORIWUQNFDNXF27XRA,"I am 5’6”, 143 pounds, and busty. I ordered both a Large and a Medium in Medium Blue after reading the reviews, and kept the Medium. I like a fit that is more snug, & the sleeves on the Large were too long. However, I will need a button extender to fasten the jacket when I choose to do so, as I have an ample bust (34D). The fabric is nice and the princess seams are more flattering to my curvy figure than a traditional Jean jacket. Very satisfied given the reasonable price.",10,3.9,TRUE
Briggs New York Women's Super Stretch Millennium Welt Pocket Pull on Career Pant (Average & Short Length),B073BP1KXG,"Pull on Pant with slimming panel and comfort waist band
Stretch woven fabric
Features slimming solution technology
Leg Style: Straight
Inseam is 31"", Leg opening is 15""
Also available in plus/plus short size","Clothing, Shoes & Jewelry›Women›Clothing›Pants›Wear to Work","Fabric type
78% Rayon, 19% Nylon, 3% Spandex
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On

",4.3,"8,163", Ljr,AHBPPAUECHN7EFNB7ZPRNNT2EUYQ,"These pants are really nice. I’ve owned two pairs and have had them over 6 mos. now. They are tailored well and have a great shape to them. They do not enhance trouble spots and are very comfortable. They wash well and have not shrink after several washes.

However, the back pockets of these pants are weird. Overtime they’ve begun to bunch up in weird ways. I thought opening the back pockets where theyve been sewn shut would make it better (and offer useable pockets) but it made it worse. They do not lay flat and it’s quite noticeable. While these pants don’t need ironed after a wash…I find myself trying to iron the pockets super flat to try to avoid the bunching but often it doesn’t help. Wish this flaw could be fixed.",78,"4.3 
",TRUE
PRETTYGARDEN Women's 2024 Floral Boho Dress Wrap V Neck Short Sleeve Belted Ruffle Hem A-Line Flowy Maxi Dresses,B09V7FP6JS,"UNIQUE DESIGN: Printed Maxi Dress For Women/Short Sleeve Boho Dresses/Ruffled Hem A-Line Dress/High Waist Swing Dress/Wrap V Neck Bohemian Dress/Tiered Flowy Dress For Women/Swing Dress With Belt/Summer Dress For Women/Fit And Flare Dress For Women/Lightweight Chiffon Maxi Dress/Beach Maxi Dress For Women
GRACEFUL RUFFLE MAXI DRESS ! This Elegant Tiered Boho Dress Is Must-Have Item In Women’s Wardrobes. The Swing Dress Has Nine Colors To Chose: Pink Cross V Neck Maxi Dress/Light Blue Cap Sleeve Boho Dress/Yellow Ditsy Floral Bohemian Dress/Wine Red Tiered Swing Dress/Black Pleated Hem Flowy Dress/Dark Blue Casual Summer Dress/Green Short Sleeve Chiffon Dress/Blue A-Line Dress With Belt/Red Polka Dot Flare Dress","Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Formal","Fabric type
100% Polyester
Care instructions
Hand Wash Only
Origin
Imported
Closure type
Pull On

",4.1,"13,138",Mackenzie,AGP7EH56P7XSVKPOBBDQEFG7RX2A,"I love the fit and style of the dress. I was very surprised by the material and quality of the dress. I don't absolutely LOVE the color I chose. I got the solid pink, and was hoping it'd be a bit more of a baby pink than a neutral pinky/mauve color. But, that's just based off of my personal preferences! I ordered a size small (despite the size chart saying I should get a medium based off my measurements.) For reference I am 5'5, 143 pounds, I have more of an athletic build, a smaller bust, pretty broad shoulders and size small fit me perfectly for this dress. I got mine when it was on sale, I don't think I would have bought it at its fill price. Overall, I am happy with the purchase!",22,4.1,TRUE
Lee Women's Legendary Mid Rise Flare Jean, B0CPLYDRKN,"SPECIFICATIONS. Inseam: Short = 31"", Medium = 33"", Long = 35"". Rise: 9.5"". Bottom Leg Opening: 23"". 5 pockets. Zipper fly with button closure. Destruction details may vary by colorway.
MID RISE. Show the world a thing or two about being the fashionable legend you already know you are with these mid rise flares. Hitting comfortably at the waist that gives way to a flare leg, these jeans are flattering and on-trend.
LEGENDARY DETAILS. These flare jeans are finished with our iconic logo patch, spade pockets and hardware that make Lee jeans unique.
STRETCH DENIM. Strut with confidence in these flattering flare jeans. Made from authentic stretch denim, they move with you for all-day comfort.
A LIFETIME OF QUALITY. For over 100 years, Lee has produced quality apparel with durability and long-lasting construction in mind. Lee is committed to designing clothing that conforms to your body, allowing you to move through life freely.","Clothing, Shoes & Jewelry›Women›Clothing›Jeans","Fabric type
99% Cotton, 1% Spandex
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper

",4.1,"1,951", G.R.,AF2W2KVACH7CWHYTZB7RBRUW7XGQ,"I ordered a size 12, regular length (Amazon's suggestion) and a size 10, regular length (from reviews) so I thought I would give my two cents here and help the next person trying to decide on a size. I am 5' 7', and 148 pounds. The size 12 and 10 fit me, however, the size 12 felt a little too big by the end of the day. The size 10 felt comfortable but form fitting all day long. The size 12 felt barely too long, barely. The size 10 length was perfect. I wore them with my Birkenstocks and the back of the pant leg came to the bottom of my sandal. Any longer it would have hit the ground, an inch shorter and my heel would have shown so...perfect length. I love that they are cotton and spandex, very soft after a good wash. I can wear these all day...not rush home to put on my yoga pants. I can sit easily on the ground, cross my legs, bend over...no issues. The waist isn't too high or too low, just perfect! Love them! I am such a jean snob so I was skeptical that such an inexpensive pair of jeans would be well-received by myself but I couldn't be happier.
Long story, short: I'm 5' 7"", 148 lbs. The 10, regular length, fits me like a glove.",34,4.1,TRUE
Hanes Women's French Terry Bermuda Short, B0170ACNS4,"FRENCH TERRY SOFTNESS - Women's shorts feature a French terry fabric that is smooth on the outside and brushed for softness on the inside.
QUALITY FABRIC - French terry sweatpants are crafted from a cotton-rich cotton/polyester blend.
ADJUSTABLE FIT - Elastic waistband has an adjustable drawcord so you can go as tight or as loose as you want.
POCKET IT - Stow your essentials or warm your hands in side-seam pockets.
BERMUDA STYLE, OR NOT - Wear them down or roll them up. Shorts feature an 11"" inseam.
TAGLESS – No tags for itch-free comfort.","Clothing, Shoes & Jewelry›Women›Clothing›Shorts›Casual","Fabric type
90% Cotton, 10% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring

",4.4,"26,384", tlight,AHLH2FB4EGJRVJFCYL6INYMPNOGQ,"I found these a good value for the cost, and I liked the length. I have shorter shorts for wearing around the house, but these are nice for sitting down on a sunny lawn chair where you don't want to fry the backs of your legs. My issue, personally, was the size and shape of the pockets. They are strangely rounded and very shallow. I had hoped to carry my cell phone in the pockets while I garden, but it flops out when I bend at the hip. Whatever happened to nice, deep, square pockets anyway? I would still purchase again, but if you're looking foremost for pockets, these might not be what you are looking for.",34,4.4,TRUE
Ekouaer Womens Silk Satin Tank Tops V Neck Casual Cami Sleeveless Camisole Blouses Summer Basic Tank Shirt,B0BP29C8N4,"Material: This tank tops has a satin finish as smooth as baby's skin, with a double layer on the chest to prevent see-through. Light and slightly textured, skin-friendly and breathable, perfect for hot summer days.
V Neck Cami: The stylish v-neck design accentuates the neckline. The straight version easily covers excess fat. This lovely camisole for women gives the look of silk. They are comfortable, luxurious, stylish and soft to the touch!
Basic Silk Tops: Perfect with jeans, blazers, skinny jeans, shorts, skirts, jackets for a casual look. Versatile basic colors to meet your daily wear needs.
Occasions: This 2023 satin camisole is perfect for casual outings, parties, vacations, beaches, parties, clubs, offices, schools, outdoor and everyday summer wear.
Size: This classic satin sleeveless tank top is available in seven sizes XS-3XL. Please refer to the size information in the picture description to choose your size. Colors may be lighter or darker due to different computer monitors.","Clothing, Shoes & Jewelry›Women›Clothing›Tops, Tees & Blouses›Tanks & Camis","Fabric type
95% Polyester, 5% Spandex
Care instructions
Machine Wash, Hand Wash Only
Origin
Imported
Closure type
Pull On

",4.1,"8,506", Victoria Givens,AHHWAPTI26C4H36P7YLSGY77W2ZA,"When it comes to summer tops, finding the perfect balance between comfort and style can be a challenge. The Ekouaer Women's Silk Satin Tank Top caught my eye with its vibrant color options, and the material felt smooth and silky to the touch. However, the fit left something to be desired.",12,4.1,TRUE
Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt,? B06WD5Z6SJ,"Stretchy fabric for comfortable fit
Fabric: 95% polyester +5% spandex
Occasion: casual outtings, school, office, dates, and parties any occasion is perfect","Clothing, Shoes & Jewelry›Women›Clothing›Skirts›Casual","Fabric type
95% Polyester, 5% Spandex
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On

",4.5,"85,317", Danielle L,AFM2655QGQ375LFKHNXTXFAGSQLA,"As soon as I tried this on I was in LOVE! I now own it in 4 colors. Being 5' 1/2"", size 4-6 pants, and having a pear shape with a booty (muscular build as a personal trainer and weight lifter) it's difficult to find skirts that aren't too tight, too long, too short from behind (UGH...I know some fo you feel my pain).",17,4.5,TRUE
Dress the Population Women's Darleen Sleeveless Plunging Neckline Fit and Flare Midi Dress,B07W81RHKG,"Contemporary fit
Lining shorter than dress length to give illusion hemline
Plunging neckline","Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Cocktail","Fabric type
100% Nylon
Care instructions
Hand Wash Only
Origin
Imported
Closure type
Zipper

",3.7,63,nljohn1908,AFXS7WRD24XFMNBWVI6H6KOU25VA,This dress is gorgeous!! I bought the fushia/hot pink version and it is extremely well made and unique!,18,3.7,TRUE
